Time,Barometric pressure (Absolute),Barometric Pressure (Relative),Indoor temperature,Indoor humidity,Outdoor temperature,Outdoor humidity,Dew Point,Heat Index,Wind Chill,Feels Like,Wind Direction,Wind speed,10 min AVG,Wind gust,Rain rate,Hourly rainfall,Daily rainfall,UV index,Light intensity,CH1 temperature,CH1 humidity,CH2 temperature,CH2 humidity,CH3 temperature,CH3 humidity,CH4 temperature,CH4 humidity,CH5 temperature,CH5 humidity,CH6 temperature,CH6 humidity,CH7 temperature,CH7 humidity,Lightning distance,Lightning hourly count,Lightning total in 5 minutes,Lightning total in 30 minutes,Lightning total in 1 hour,Lightning total in 1 day,Water Leakage CH1,Water Leakage CH2,Water Leakage CH3,Water Leakage CH4,Water Leakage CH5,Water Leakage CH6,Water Leakage CH7,CO,CO Sensor battery,PM2.5,PM10,PM sensor battery,PM sensor connect,PM 2.5 AQI,PM 10 AQI,HCHO,VOC LEVEL,HCHO+VOC Sensor battery,CO2,CO2 Sensor Battery
,hPa,hPa,°C,%,°C,%,°C,°C,°C,°C,deg,km/h,km/h,km/h,mm,mm,mm,**,Lux,°C,%,°C,%,°C,%,°C,%,°C,%,°C,%,°C,%,km,**,**,**,**,**,**,**,**,**,**,**,**,ppm,**,µg/m³,µg/m³,**,**,**,**,ppb,**,**,ppm,**
"Saturday, June 1, 2024 6:00 AM CEST",1014,1011,25.6,56,18.5,85,15.9,---,18.5,18.5,181,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 6:05 AM CEST",1014,1011,25.5,56,18.5,84,15.7,---,18.5,18.5,228,0.0,0.0,0.0,0.0,0.0,0.5,0.0,80,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 6:10 AM CEST",1014,1011,25.4,56,18.5,85,15.9,---,18.5,18.5,264,0.0,0.0,0.0,0.0,0.0,0.5,0.0,170,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 6:15 AM CEST",1014,1011,25.3,56,18.4,84,15.7,---,18.4,18.4,226,0.0,0.0,0.0,0.0,0.0,0.5,0.0,259,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 6:20 AM CEST",1014,1011,25.3,56,18.4,83,15.5,---,18.4,18.4,250,0.0,0.0,0.0,0.0,0.0,0.5,0.0,390,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 6:25 AM CEST",1014,1011,25.2,56,18.4,83,15.5,---,18.4,18.4,226,0.0,0.0,0.0,0.0,0.0,0.5,0.0,539,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 6:30 AM CEST",1014,1011,25.1,56,18.4,83,15.5,---,18.4,18.4,302,0.0,0.0,0.0,0.0,0.0,0.5,0.0,700,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 6:35 AM CEST",1014,1011,25.1,57,18.4,83,15.5,---,18.4,18.4,239,0.0,0.0,0.0,0.0,0.0,0.5,0.0,880,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 6:40 AM CEST",1015,1011,25.0,57,18.3,84,15.6,---,18.3,18.3,290,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1119,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 6:45 AM CEST",1015,1011,24.9,57,18.3,82,15.2,---,18.3,18.3,77,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1370,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 6:50 AM CEST",1015,1011,24.9,57,18.4,81,15.1,---,18.4,18.4,24,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1519,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 6:55 AM CEST",1014,1011,24.9,57,18.4,81,15.1,---,18.4,18.4,54,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1729,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 7:00 AM CEST",1014,1011,24.8,57,18.4,81,15.1,---,18.4,18.4,84,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2190,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 7:05 AM CEST",1015,1011,24.8,57,18.4,80,14.9,---,18.4,18.4,54,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2609,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 7:10 AM CEST",1014,1011,24.8,58,18.3,79,14.6,---,18.3,18.3,132,1.8,1.8,1.8,0.0,0.0,0.5,0.0,2600,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 7:15 AM CEST",1015,1011,24.7,58,18.4,80,14.9,---,18.4,18.4,312,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3019,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 7:20 AM CEST",1015,1011,24.7,58,18.4,77,14.3,---,18.4,18.4,55,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3739,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 7:25 AM CEST",1015,1011,24.7,58,18.4,77,14.3,---,18.4,18.4,84,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4319,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 7:30 AM CEST",1015,1012,24.6,58,18.4,77,14.3,---,18.4,18.4,60,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4549,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 7:35 AM CEST",1015,1011,24.6,58,18.4,75,13.9,---,18.4,18.4,36,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5509,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 7:40 AM CEST",1015,1012,24.6,58,18.5,74,13.8,---,18.5,18.5,36,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6339,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 7:45 AM CEST",1015,1012,24.6,58,18.5,74,13.8,---,18.5,18.5,330,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5619,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 7:50 AM CEST",1015,1012,24.5,58,18.6,73,13.7,---,18.6,18.6,192,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7729,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 7:55 AM CEST",1015,1012,24.5,58,18.6,72,13.5,---,18.6,18.6,42,0.0,0.0,0.0,0.0,0.0,0.5,0.6,8829,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 8:00 AM CEST",1015,1012,24.5,58,18.7,72,13.6,---,18.7,18.7,18,0.0,0.0,0.0,0.0,0.0,0.5,0.8,10429,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 8:05 AM CEST",1015,1012,24.5,58,18.8,71,13.4,---,18.8,18.8,162,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6649,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 8:10 AM CEST",1015,1012,24.4,58,18.9,71,13.5,---,18.9,18.9,211,0.0,0.0,0.0,0.0,0.0,0.5,0.7,8790,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 8:15 AM CEST",1015,1012,24.4,58,18.9,71,13.5,---,18.9,18.9,18,2.9,2.9,2.9,0.0,0.0,0.5,1.0,11159,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 8:20 AM CEST",1015,1012,24.4,58,19.0,71,13.6,---,19.0,19.0,133,0.0,0.0,0.0,0.0,0.0,0.5,1.0,14869,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 8:25 AM CEST",1015,1012,24.4,58,19.1,69,13.3,---,19.1,19.1,30,0.0,0.0,0.0,0.0,0.0,0.5,1.0,16379,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 8:30 AM CEST",1015,1012,24.3,57,19.3,66,12.8,---,19.3,19.3,82,0.0,0.0,0.0,0.0,0.0,0.5,0.8,9859,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 8:35 AM CEST",1016,1012,24.3,57,19.1,67,12.8,---,19.1,19.1,71,0.0,0.0,0.0,0.0,0.0,0.5,0.7,10600,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 8:40 AM CEST",1015,1012,24.3,57,19.1,68,13.1,---,19.1,19.1,42,0.0,0.0,0.0,0.0,0.0,0.5,1.0,10539,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 8:45 AM CEST",1016,1012,24.3,57,18.9,67,12.6,---,18.9,18.9,54,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13710,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 8:50 AM CEST",1015,1012,24.2,57,18.9,67,12.6,---,18.9,18.9,48,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13700,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 8:55 AM CEST",1016,1012,24.2,57,19.0,68,13.0,---,19.0,19.0,50,0.0,0.0,0.0,0.0,0.0,0.5,1.0,10690,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 9:00 AM CEST",1016,1012,24.2,57,19.2,66,12.7,---,19.2,19.2,48,3.2,3.2,3.2,0.0,0.0,0.5,1.0,13490,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 9:05 AM CEST",1016,1012,24.2,57,19.3,67,13.0,---,19.3,19.3,48,0.0,0.0,0.0,0.0,0.0,0.5,1.0,16500,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 9:10 AM CEST",1016,1012,24.2,57,19.3,65,12.6,---,19.3,19.3,82,2.2,2.2,2.2,0.0,0.0,0.5,1.2,20659,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 9:15 AM CEST",1015,1012,24.1,57,19.6,65,12.8,---,19.6,19.6,66,0.0,0.0,0.0,0.0,0.0,0.5,1.4,19159,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 9:20 AM CEST",1015,1012,24.1,57,19.7,64,12.7,---,19.7,19.7,44,0.0,0.0,0.0,0.0,0.0,0.5,1.4,19279,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 9:25 AM CEST",1016,1012,24.1,57,19.9,62,12.4,---,19.9,19.9,84,2.9,2.9,2.9,0.0,0.0,0.5,1.3,18700,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 9:30 AM CEST",1016,1012,24.1,57,19.7,62,12.2,---,19.7,19.7,65,2.2,2.2,2.2,0.0,0.0,0.5,1.4,21359,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 9:35 AM CEST",1015,1012,24.1,57,19.8,62,12.3,---,19.8,19.8,26,0.0,0.0,0.0,0.0,0.0,0.5,1.5,19459,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 9:40 AM CEST",1015,1012,24.1,57,19.9,61,12.2,---,19.9,19.9,36,2.2,2.2,2.2,0.0,0.0,0.5,1.7,20639,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 9:45 AM CEST",1015,1012,24.1,57,20.1,60,12.1,---,20.1,20.1,45,0.0,0.0,0.0,0.0,0.0,0.5,1.0,18859,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 9:50 AM CEST",1016,1012,24.1,57,20.3,61,12.5,---,20.3,20.3,48,2.9,2.9,2.9,0.0,0.0,0.5,1.2,18529,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 9:55 AM CEST",1016,1012,24.0,57,20.2,59,11.9,---,20.2,20.2,66,4.3,4.3,4.3,0.0,0.0,0.5,1.8,21830,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 10:00 AM CEST",1016,1012,24.0,56,20.0,61,12.3,---,20.0,20.0,65,0.0,0.0,0.0,0.0,0.0,0.5,1.5,24689,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 10:05 AM CEST",1016,1012,24.0,56,20.2,60,12.2,---,20.2,20.2,18,0.0,0.0,0.0,0.0,0.0,0.5,1.0,16169,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 10:10 AM CEST",1016,1012,24.0,56,20.0,60,12.0,---,20.0,20.0,87,0.0,0.0,0.0,0.0,0.0,0.5,1.4,18169,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 10:15 AM CEST",1016,1012,24.0,57,20.2,59,11.9,---,20.2,20.2,210,0.0,0.0,0.0,0.0,0.0,0.5,1.3,22400,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 10:20 AM CEST",1016,1012,24.0,57,20.6,60,12.6,---,20.6,20.6,36,0.0,0.0,0.0,0.0,0.0,0.5,1.6,19029,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 10:25 AM CEST",1016,1012,24.0,56,20.8,58,12.2,---,20.8,20.8,32,0.0,0.0,0.0,0.0,0.0,0.5,2.0,25559,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 10:30 AM CEST",1016,1012,23.9,56,21.0,57,12.2,---,21.0,21.0,48,0.0,0.0,0.0,0.0,0.0,0.5,2.6,32749,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 10:35 AM CEST",1016,1012,23.9,56,21.4,56,12.3,---,21.4,21.4,24,0.0,0.0,0.0,0.0,0.0,0.5,2.0,22959,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 10:40 AM CEST",1016,1012,23.9,56,21.7,55,12.3,---,21.7,21.7,54,0.0,0.0,0.0,0.0,0.0,0.5,3.0,34649,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 10:45 AM CEST",1016,1012,23.9,56,21.7,56,12.5,---,21.7,21.7,31,0.0,0.0,0.0,0.0,0.0,0.5,2.4,28849,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 10:50 AM CEST",1016,1012,23.9,56,21.5,55,12.1,---,21.5,21.5,294,0.0,0.0,0.0,0.0,0.0,0.5,2.3,27910,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 10:55 AM CEST",1016,1012,23.9,55,21.7,60,13.6,---,21.7,21.7,253,0.0,0.0,0.0,0.0,0.0,0.5,1.3,20600,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 11:00 AM CEST",1016,1012,23.9,56,20.6,70,14.9,---,20.6,20.6,259,3.6,3.6,3.6,0.0,0.0,0.5,1.9,17620,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 11:05 AM CEST",1015,1012,23.9,56,20.3,69,14.4,---,20.3,20.3,6,1.8,1.8,1.8,0.0,0.0,0.5,4.0,46650,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 11:10 AM CEST",1016,1012,23.9,56,20.4,71,15.0,---,20.4,20.4,334,5.0,5.0,5.0,0.0,0.0,0.5,2.6,32389,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 11:15 AM CEST",1016,1012,23.9,56,20.0,72,14.8,---,20.0,20.0,330,3.6,3.6,3.6,0.0,0.0,0.5,4.2,67519,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 11:20 AM CEST",1016,1012,23.9,56,20.1,72,14.9,---,20.1,20.1,327,2.2,2.2,2.2,0.0,0.0,0.5,4.0,60560,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 11:25 AM CEST",1016,1012,23.9,56,20.2,72,15.0,---,20.2,20.2,239,0.0,0.0,0.0,0.0,0.0,0.5,1.6,18979,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 11:30 AM CEST",1016,1012,23.9,56,20.4,72,15.2,---,20.4,20.4,0,3.6,3.6,3.6,0.0,0.0,0.5,2.3,29899,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 11:35 AM CEST",1016,1012,23.9,57,20.1,75,15.5,---,20.1,20.1,348,0.0,0.0,0.0,0.0,0.0,0.5,1.1,14549,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 11:40 AM CEST",1016,1013,23.9,57,20.1,75,15.5,---,20.1,20.1,314,0.0,0.0,0.0,0.0,0.0,0.5,1.0,12319,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 11:45 AM CEST",1016,1012,23.9,57,20.2,77,16.0,---,20.2,20.2,276,2.9,2.9,2.9,0.0,0.0,0.5,2.6,30720,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 11:50 AM CEST",1016,1012,23.9,57,19.9,79,16.2,---,19.9,19.9,296,2.9,2.9,2.9,0.0,0.0,0.5,1.0,12090,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 11:55 AM CEST",1016,1013,23.9,57,19.7,80,16.2,---,19.7,19.7,286,3.2,3.2,3.2,0.0,0.0,0.5,1.5,20059,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 12:00 PM CEST",1016,1012,23.9,58,19.7,79,16.0,---,19.7,19.7,306,0.0,0.0,0.0,0.0,0.0,0.5,1.7,23289,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 12:05 PM CEST",1016,1012,23.8,58,19.8,79,16.1,---,19.8,19.8,48,0.0,0.0,0.0,0.0,0.0,0.5,1.0,10769,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 12:10 PM CEST",1016,1013,23.9,58,19.7,80,16.2,---,19.7,19.7,325,0.0,0.0,0.0,0.0,0.0,0.5,1.2,16929,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 12:15 PM CEST",1016,1013,23.8,58,19.5,81,16.2,---,19.5,19.5,280,2.2,2.2,2.2,0.0,0.0,0.5,1.2,12490,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 12:20 PM CEST",1016,1013,23.9,58,19.5,80,16.0,---,19.5,19.5,216,0.0,0.0,0.0,0.0,0.0,0.5,1.3,14320,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, June 1, 2024 12:25 PM CEST",1016,1013,23.9,58,19.5,80,16.0,---,19.5,19.5,246,0.0,0.0,0.0,0.0,0.0,0.5,2.8,35459,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
