Time,Barometric pressure (Absolute),Barometric Pressure (Relative),Indoor temperature,Indoor humidity,Outdoor temperature,Outdoor humidity,Dew Point,Heat Index,Wind Chill,Feels Like,Wind Direction,Wind speed,10 min AVG,Wind gust,Rain rate,Hourly rainfall,Daily rainfall,UV index,Light intensity,CH1 temperature,CH1 humidity,CH2 temperature,CH2 humidity,CH3 temperature,CH3 humidity,CH4 temperature,CH4 humidity,CH5 temperature,CH5 humidity,CH6 temperature,CH6 humidity,CH7 temperature,CH7 humidity,Lightning distance,Lightning hourly count,Lightning total in 5 minutes,Lightning total in 30 minutes,Lightning total in 1 hour,Lightning total in 1 day,Water Leakage CH1,Water Leakage CH2,Water Leakage CH3,Water Leakage CH4,Water Leakage CH5,Water Leakage CH6,Water Leakage CH7,CO,CO Sensor battery,PM2.5,PM10,PM sensor battery,PM sensor connect,PM 2.5 AQI,PM 10 AQI,HCHO,VOC LEVEL,HCHO+VOC Sensor battery,CO2,CO2 Sensor Battery
,hPa,hPa,°C,%,°C,%,°C,°C,°C,°C,deg,km/h,km/h,km/h,mm,mm,mm,**,Lux,°C,%,°C,%,°C,%,°C,%,°C,%,°C,%,°C,%,km,**,**,**,**,**,**,**,**,**,**,**,**,ppm,**,µg/m³,µg/m³,**,**,**,**,ppb,**,**,ppm,**
"Sunday, September 15, 2024 2:05 PM CEST",1016,1013,23.9,50,25.9,44,12.7,26.3,25.9,25.9,306,7.9,7.9,8.6,0.0,0.0,0.0,6.2,91320,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 2:10 PM CEST",1016,1013,23.9,50,26.2,41,11.9,26.4,26.2,26.4,272,7.9,7.9,8.6,0.0,0.0,0.0,8.2,91310,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 2:15 PM CEST",1016,1013,24.0,50,26.0,43,12.5,26.3,26.0,26.0,210,2.9,2.9,2.9,0.0,0.0,0.0,5.5,90839,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 2:20 PM CEST",1016,1012,23.9,50,26.2,42,12.3,26.4,26.2,26.4,318,4.7,4.7,4.7,0.0,0.0,0.0,6.2,90739,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 2:25 PM CEST",1016,1012,23.9,50,25.7,41,11.5,26.1,25.7,25.7,276,4.3,4.3,4.3,0.0,0.0,0.0,6.1,89139,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 2:30 PM CEST",1016,1012,24.0,50,25.8,41,11.6,26.1,25.8,25.8,316,4.7,4.7,4.7,0.0,0.0,0.0,6.6,88969,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 2:35 PM CEST",1016,1012,23.9,50,26.0,41,11.7,26.2,26.0,26.0,305,8.6,8.6,9.7,0.0,0.0,0.0,7.0,88179,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 2:40 PM CEST",1015,1012,24.0,50,26.0,40,11.4,26.2,26.0,26.0,288,3.2,3.2,3.2,0.0,0.0,0.0,7.8,87500,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 2:45 PM CEST",1016,1012,24.0,50,26.1,39,11.1,26.2,26.1,26.2,210,6.1,6.1,6.5,0.0,0.0,0.0,6.3,86629,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 2:50 PM CEST",1015,1012,24.0,50,26.3,37,10.5,26.3,26.3,26.3,28,0.0,0.0,0.0,0.0,0.0,0.0,6.3,85469,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 2:55 PM CEST",1015,1012,24.0,51,26.3,39,11.3,26.3,26.3,26.3,0,4.7,4.7,4.7,0.0,0.0,0.0,6.1,84439,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 3:00 PM CEST",1016,1012,24.0,51,26.2,39,11.2,26.3,26.2,26.3,324,1.8,1.8,1.8,0.0,0.0,0.0,6.8,83439,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 3:05 PM CEST",1015,1012,24.0,51,26.3,39,11.3,26.3,26.3,26.3,0,5.8,5.8,6.5,0.0,0.0,0.0,6.2,82280,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 3:10 PM CEST",1015,1012,24.0,51,26.5,40,11.8,26.5,26.5,26.5,282,2.2,2.2,2.2,0.0,0.0,0.0,7.8,80819,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 3:15 PM CEST",1015,1012,24.0,51,26.5,39,11.4,26.5,26.5,26.5,278,7.2,7.2,7.6,0.0,0.0,0.0,6.6,79659,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 3:20 PM CEST",1015,1012,24.0,51,26.7,37,10.8,26.5,26.7,26.5,294,3.2,3.2,3.2,0.0,0.0,0.0,5.2,78459,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 3:25 PM CEST",1015,1012,24.0,51,26.9,35,10.2,26.6,26.9,26.6,222,7.2,7.2,7.6,0.0,0.0,0.0,5.5,77490,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 3:30 PM CEST",1015,1012,24.1,51,27.3,34,10.1,26.8,27.3,26.8,282,0.0,0.0,0.0,0.0,0.0,0.0,4.6,76170,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 3:35 PM CEST",1015,1012,24.2,51,27.1,35,10.3,26.7,27.1,26.7,321,11.2,11.2,13.3,0.0,0.0,0.0,4.9,74459,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 3:40 PM CEST",1015,1012,24.3,51,27.0,34,9.8,26.6,27.0,26.6,272,4.7,4.7,4.7,0.0,0.0,0.0,4.8,72739,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 3:45 PM CEST",1015,1012,24.4,51,27.2,36,10.8,26.8,27.2,26.8,252,0.0,0.0,0.0,0.0,0.0,0.0,3.8,71109,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 3:50 PM CEST",1015,1012,24.5,51,26.7,34,9.6,26.4,26.7,26.4,227,7.6,7.6,8.3,0.0,0.0,0.0,3.6,69580,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 3:55 PM CEST",1015,1011,24.7,51,26.7,34,9.6,26.4,26.7,26.4,246,0.0,0.0,0.0,0.0,0.0,0.0,3.8,68229,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 4:00 PM CEST",1015,1011,24.8,50,27.1,32,9.0,26.6,27.1,26.6,228,2.9,2.9,2.9,0.0,0.0,0.0,4.4,67029,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 4:05 PM CEST",1015,1012,24.8,48,27.0,33,9.4,26.5,27.0,26.5,270,1.8,1.8,1.8,0.0,0.0,0.0,4.7,65009,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 4:10 PM CEST",1015,1011,24.9,47,27.2,33,9.5,26.7,27.2,26.7,227,4.7,4.7,4.7,0.0,0.0,0.0,3.6,63229,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 4:15 PM CEST",1015,1011,25.0,44,27.5,33,9.8,26.9,27.5,26.9,228,3.2,3.2,3.2,0.0,0.0,0.0,3.5,61460,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 4:20 PM CEST",1015,1011,25.2,42,27.2,33,9.5,26.7,27.2,26.7,304,5.4,5.4,6.1,0.0,0.0,0.0,4.0,59339,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 4:25 PM CEST",1015,1011,25.2,40,27.0,34,9.8,26.6,27.0,26.6,258,3.2,3.2,3.2,0.0,0.0,0.0,3.8,58180,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 4:30 PM CEST",1014,1011,25.3,39,26.9,33,9.3,26.5,26.9,26.5,288,5.0,5.0,5.0,0.0,0.0,0.0,3.8,56239,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 4:35 PM CEST",1015,1011,25.3,39,27.3,31,8.7,26.7,27.3,26.7,258,3.2,3.2,3.2,0.0,0.0,0.0,4.4,54550,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 4:40 PM CEST",1015,1011,25.4,38,26.8,33,9.2,26.4,26.8,26.4,12,0.0,0.0,0.0,0.0,0.0,0.0,2.6,52560,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 4:45 PM CEST",1015,1011,25.4,39,27.0,33,9.4,26.5,27.0,26.5,72,0.0,0.0,0.0,0.0,0.0,0.0,2.3,50509,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 4:50 PM CEST",1014,1011,25.4,39,27.3,34,10.1,26.8,27.3,26.8,246,5.8,5.8,6.5,0.0,0.0,0.0,3.1,48360,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 4:55 PM CEST",1014,1011,25.4,40,27.1,35,10.3,26.7,27.1,26.7,258,2.2,2.2,2.2,0.0,0.0,0.0,2.8,46609,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 5:00 PM CEST",1014,1011,25.5,40,26.5,36,10.2,26.4,26.5,26.4,228,2.2,2.2,2.2,0.0,0.0,0.0,2.0,44819,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 5:05 PM CEST",1014,1011,25.4,40,26.6,36,10.3,26.4,26.6,26.4,220,5.8,5.8,6.5,0.0,0.0,0.0,2.3,42840,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 5:10 PM CEST",1014,1011,25.4,40,26.8,37,10.9,26.6,26.8,26.6,216,7.9,7.9,8.6,0.0,0.0,0.0,1.7,38759,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 5:15 PM CEST",1014,1011,25.5,40,26.2,37,10.4,26.2,26.2,26.2,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7539,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 5:20 PM CEST",1014,1011,25.5,40,26.0,39,11.0,26.2,26.0,26.0,246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5909,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 5:25 PM CEST",1014,1011,25.4,40,26.0,38,10.6,26.1,26.0,26.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5809,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 5:30 PM CEST",1014,1011,25.4,40,25.8,38,10.4,26.0,25.8,25.8,258,3.2,3.2,3.2,0.0,0.0,0.0,0.0,5759,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 5:35 PM CEST",1014,1011,25.4,40,25.8,39,10.8,26.1,25.8,25.8,354,4.3,4.3,4.3,0.0,0.0,0.0,0.0,5659,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 5:40 PM CEST",1014,1011,25.4,40,25.8,40,11.2,26.1,25.8,25.8,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5619,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 5:45 PM CEST",1014,1011,25.4,40,25.8,40,11.2,26.1,25.8,25.8,228,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5519,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 5:50 PM CEST",1014,1011,25.4,41,25.9,40,11.3,26.1,25.9,25.9,246,3.6,3.6,3.6,0.0,0.0,0.0,0.0,5419,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 5:55 PM CEST",1014,1011,25.4,40,25.7,40,11.1,26.0,25.7,25.7,301,1.8,1.8,1.8,0.0,0.0,0.0,0.0,5329,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 6:00 PM CEST",1014,1011,25.4,41,25.6,41,11.4,26.0,25.6,25.6,228,3.2,3.2,3.2,0.0,0.0,0.0,0.0,5170,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 6:05 PM CEST",1014,1011,25.4,41,25.5,39,10.5,---,25.5,25.5,294,3.2,3.2,3.2,0.0,0.0,0.0,0.0,4970,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 6:10 PM CEST",1014,1011,25.3,40,25.3,41,11.1,---,25.3,25.3,234,3.6,3.6,3.6,0.0,0.0,0.0,0.0,4680,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 6:15 PM CEST",1015,1011,25.3,41,25.3,41,11.1,---,25.3,25.3,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4370,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 6:20 PM CEST",1014,1011,25.3,41,25.3,41,11.1,---,25.3,25.3,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 6:25 PM CEST",1014,1011,25.3,41,25.3,41,11.1,---,25.3,25.3,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 6:30 PM CEST",1014,1011,25.2,41,25.2,41,11.0,---,25.2,25.2,246,3.2,3.2,3.2,0.0,0.0,0.0,0.0,3459,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 6:35 PM CEST",1014,1011,25.2,41,25.1,42,11.3,---,25.1,25.1,246,4.7,4.7,4.7,0.0,0.0,0.0,0.0,3270,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 6:40 PM CEST",1015,1011,25.2,41,25.1,43,11.7,---,25.1,25.1,198,5.8,5.8,6.1,0.0,0.0,0.0,0.0,3129,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 6:45 PM CEST",1014,1011,25.1,42,25.1,43,11.7,---,25.1,25.1,266,4.3,4.3,4.3,0.0,0.0,0.0,0.0,2980,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 6:50 PM CEST",1014,1011,25.2,42,25.1,43,11.7,---,25.1,25.1,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2839,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 6:55 PM CEST",1014,1011,25.2,42,25.1,41,10.9,---,25.1,25.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2670,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 7:00 PM CEST",1014,1011,25.2,41,25.1,42,11.3,---,25.1,25.1,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2509,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 7:05 PM CEST",1015,1011,25.1,42,25.0,43,11.6,---,25.0,25.0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2349,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 7:10 PM CEST",1015,1011,25.2,42,24.9,43,11.5,---,24.9,24.9,198,3.2,3.2,3.2,0.0,0.0,0.0,0.0,2180,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 7:15 PM CEST",1015,1011,25.2,42,24.8,44,11.7,---,24.8,24.8,228,2.9,2.9,2.9,0.0,0.0,0.0,0.0,1970,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 7:20 PM CEST",1015,1011,25.1,42,24.7,45,12.0,---,24.7,24.7,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 7:25 PM CEST",1015,1011,25.1,43,24.7,45,12.0,---,24.7,24.7,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 7:30 PM CEST",1015,1011,25.1,43,24.6,46,12.2,---,24.6,24.6,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 7:35 PM CEST",1015,1011,25.1,43,24.5,46,12.1,---,24.5,24.5,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 7:40 PM CEST",1015,1011,25.1,43,24.4,47,12.4,---,24.4,24.4,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 7:45 PM CEST",1015,1011,25.0,43,24.3,47,12.3,---,24.3,24.3,282,2.2,2.2,2.2,0.0,0.0,0.0,0.0,639,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 7:50 PM CEST",1015,1011,24.9,44,24.2,47,12.2,---,24.2,24.2,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 7:55 PM CEST",1015,1011,24.8,44,24.1,48,12.4,---,24.1,24.1,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 8:00 PM CEST",1015,1011,24.8,44,24.1,48,12.4,---,24.1,24.1,241,2.9,2.9,2.9,0.0,0.0,0.0,0.0,170,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 8:05 PM CEST",1015,1011,24.7,44,24.0,48,12.3,---,24.0,24.0,113,1.8,1.8,1.8,0.0,0.0,0.0,0.0,80,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 8:10 PM CEST",1015,1011,24.7,44,23.9,49,12.5,---,23.9,23.9,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 8:15 PM CEST",1014,1011,24.6,44,23.9,49,12.5,---,23.9,23.9,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 8:20 PM CEST",1015,1011,24.6,44,23.9,48,12.2,---,23.9,23.9,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 8:25 PM CEST",1014,1011,24.6,44,23.9,48,12.2,---,23.9,23.9,190,3.2,3.2,3.2,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Sunday, September 15, 2024 8:30 PM CEST",1014,1011,24.5,44,23.8,49,12.5,---,23.8,23.8,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
